,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome,blackPercentage,americanIndianPercentage,asianPercentage,nativePercentage,otherPercentage,twoOrMorePercentage,hispanicPercentage,whitePercentage,leaving1,leaving2,leaving3,leaving4,leaving5,leaving6,leaving7,leaving8,leaving9,leaving10
99,1400000US17031063000,17031063000,"Census Tract 630, Cook County, Illinois","Census Tract 630, Cook County, Illinois",2488,1326,,62393.0,6.3,0.0,5.0,0.0,1.4,1.8,2.7,84.2,0.6,0.0,0.6,1.4,1.2,13.0,23.4,27.6,18.3,13.9
100,1400000US17031063100,17031063100,"Census Tract 631, Cook County, Illinois","Census Tract 631, Cook County, Illinois",1794,1058,,62974.0,1.8,0.0,3.5,0.0,0.3,8.2,7.8,78.6,0.0,0.0,1.5,4.1,0.0,12.8,18.1,36.7,18.0,9.0
101,1400000US17031063200,17031063200,"Census Tract 632, Cook County, Illinois","Census Tract 632, Cook County, Illinois",4703,2558,,52521.0,2.2,0.0,5.3,0.0,3.2,3.3,9.8,80.8,0.0,1.0,0.0,0.0,9.7,7.8,16.1,23.8,17.6,24.1
102,1400000US17031063301,17031063301,"Census Tract 633.01, Cook County, Illinois","Census Tract 633.01, Cook County, Illinois",1729,1220,,55250.0,8.3,0.0,5.0,0.0,0.9,3.2,3.1,81.1,0.0,3.9,1.2,2.9,10.9,14.9,17.7,19.2,13.4,15.9
103,1400000US17031063302,17031063302,"Census Tract 633.02, Cook County, Illinois","Census Tract 633.02, Cook County, Illinois",3165,1876,,60038.0,3.7,0.0,6.8,0.0,0.0,1.1,10.8,78.8,0.0,0.8,0.9,2.8,3.1,12.2,18.6,30.4,18.1,13.1
104,1400000US17031063303,17031063303,"Census Tract 633.03, Cook County, Illinois","Census Tract 633.03, Cook County, Illinois",619,219,,70144.0,3.7,0.0,13.7,0.0,0.0,0.0,11.4,71.2,2.7,0.0,2.3,2.7,0.0,7.3,28.8,13.7,11.4,31.1
105,1400000US17031063400,17031063400,"Census Tract 634, Cook County, Illinois","Census Tract 634, Cook County, Illinois",1839,1010,,63042.0,5.0,0.0,8.1,0.0,0.0,1.0,8.4,77.4,0.0,0.6,1.1,2.7,4.4,14.3,25.8,28.5,7.8,14.9
106,1400000US17031070101,17031070101,"Census Tract 701.01, Cook County, Illinois","Census Tract 701.01, Cook County, Illinois",2279,1161,,61530.0,5.8,0.0,9.5,0.0,0.0,4.0,5.3,76.6,0.0,0.0,0.0,3.4,9.0,13.2,25.3,26.2,10.5,12.4
107,1400000US17031070102,17031070102,"Census Tract 701.02, Cook County, Illinois","Census Tract 701.02, Cook County, Illinois",2209,1128,,60857.0,2.0,0.0,4.4,0.0,2.1,2.3,7.8,83.4,2.8,0.0,1.2,2.8,4.6,16.9,11.1,30.9,17.4,12.3
108,1400000US17031070103,17031070103,"Census Tract 701.03, Cook County, Illinois","Census Tract 701.03, Cook County, Illinois",1267,575,,51433.0,1.7,0.0,8.7,0.0,0.0,1.6,8.3,79.7,0.0,0.0,1.2,0.0,2.3,6.6,19.7,37.4,23.8,9.0
109,1400000US17031070200,17031070200,"Census Tract 702, Cook County, Illinois","Census Tract 702, Cook County, Illinois",2974,1694,35.9,61250.0,3.8,0.0,9.5,0.0,0.0,4.2,3.9,79.7,0.0,0.0,0.0,3.2,6.8,17.8,21.8,22.6,16.8,11.0
110,1400000US17031070300,17031070300,"Census Tract 703, Cook County, Illinois","Census Tract 703, Cook County, Illinois",2621,1350,,67393.0,0.4,0.0,5.3,0.0,0.0,3.5,4.0,86.7,0.0,0.0,1.8,4.8,5.3,19.6,11.1,31.4,16.4,9.6
111,1400000US17031070400,17031070400,"Census Tract 704, Cook County, Illinois","Census Tract 704, Cook County, Illinois",2090,1070,,62319.0,1.6,0.0,7.9,0.0,0.0,0.0,4.1,86.4,1.0,0.0,0.0,4.1,2.5,12.9,20.7,18.9,21.8,18.1
112,1400000US17031070500,17031070500,"Census Tract 705, Cook County, Illinois","Census Tract 705, Cook County, Illinois",1896,734,33.4,83730.0,5.4,0.0,2.0,0.0,0.0,0.0,3.1,89.4,0.0,0.0,1.8,6.1,2.7,12.9,24.0,26.7,10.5,15.3
113,1400000US17031070600,17031070600,"Census Tract 706, Cook County, Illinois","Census Tract 706, Cook County, Illinois",2011,668,,82478.0,7.3,0.0,6.0,0.0,0.0,0.0,4.9,81.7,2.4,0.0,0.0,1.5,4.0,17.4,18.0,46.9,3.3,6.6
114,1400000US17031070700,17031070700,"Census Tract 707, Cook County, Illinois","Census Tract 707, Cook County, Illinois",2733,576,36.1,68835.0,1.6,0.0,9.4,0.0,1.4,0.0,15.6,73.4,0.0,0.0,1.0,0.0,11.8,15.5,11.6,24.7,9.9,25.5
115,1400000US17031071000,17031071000,"Census Tract 710, Cook County, Illinois","Census Tract 710, Cook County, Illinois",2231,952,,52346.0,0.0,0.0,8.7,0.0,0.0,1.3,1.8,89.5,0.0,0.0,1.9,3.9,2.6,18.8,6.9,27.6,25.2,13.0
116,1400000US17031071100,17031071100,"Census Tract 711, Cook County, Illinois","Census Tract 711, Cook County, Illinois",2091,1006,,51298.0,3.9,0.0,9.5,0.0,0.0,3.7,8.6,76.7,0.0,0.0,3.9,1.6,0.7,3.1,17.3,36.3,28.0,9.1
117,1400000US17031071200,17031071200,"Census Tract 712, Cook County, Illinois","Census Tract 712, Cook County, Illinois",1295,553,,68534.0,7.1,0.0,6.1,0.0,0.0,2.7,6.0,78.1,0.0,0.0,2.0,1.8,4.0,13.4,15.7,36.2,13.6,13.4
118,1400000US17031071300,17031071300,"Census Tract 713, Cook County, Illinois","Census Tract 713, Cook County, Illinois",2351,958,,68848.0,2.1,0.0,8.5,0.0,0.0,1.5,1.5,88.0,0.0,0.0,2.9,2.8,8.2,5.3,19.4,26.9,24.7,9.6
119,1400000US17031071400,17031071400,"Census Tract 714, Cook County, Illinois","Census Tract 714, Cook County, Illinois",3090,1231,32.2,62457.0,6.7,0.0,8.2,0.0,1.9,3.4,9.3,73.7,1.0,3.2,0.0,1.9,6.2,11.8,16.3,35.4,15.7,8.4
120,1400000US17031071500,17031071500,"Census Tract 715, Cook County, Illinois","Census Tract 715, Cook County, Illinois",4520,2115,,75589.0,1.4,0.0,7.7,0.0,0.8,4.4,4.3,82.2,0.0,0.0,0.0,9.2,1.9,9.9,15.9,35.0,16.3,11.8
121,1400000US17031071600,17031071600,"Census Tract 716, Cook County, Illinois","Census Tract 716, Cook County, Illinois",817,239,,77813.0,6.3,0.0,8.8,0.0,0.0,0.0,0.0,84.9,0.0,0.0,0.0,2.5,4.6,5.4,22.6,31.4,10.5,23.0
122,1400000US17031071700,17031071700,"Census Tract 717, Cook County, Illinois","Census Tract 717, Cook County, Illinois",1165,418,24.9,73917.0,12.7,0.0,7.7,0.0,1.7,1.0,4.3,74.4,0.0,0.0,0.0,6.0,3.8,11.7,14.8,28.9,19.9,14.8
123,1400000US17031071800,17031071800,"Census Tract 718, Cook County, Illinois","Census Tract 718, Cook County, Illinois",1525,474,,85021.0,0.0,0.0,17.5,0.0,0.0,0.0,1.3,81.2,0.0,0.0,0.0,1.9,4.2,3.2,20.9,15.2,39.5,15.2
124,1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois","Census Tract 801, Cook County, Illinois",4290,1580,,78668.0,1.6,0.0,3.3,0.0,2.6,0.0,8.5,86.6,0.0,0.0,0.0,1.9,12.1,20.9,7.5,34.7,21.3,1.7
125,1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois","Census Tract 802.01, Cook County, Illinois",2321,1014,30.6,72277.0,8.7,0.0,12.4,0.0,1.6,0.0,3.1,74.3,0.0,0.0,0.0,0.0,9.8,11.1,19.5,29.7,11.9,17.9
126,1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois","Census Tract 802.02, Cook County, Illinois",2372,959,,71529.0,3.0,0.0,3.5,0.0,3.3,0.0,5.2,88.2,0.0,0.0,0.0,4.8,0.0,16.9,11.2,17.6,25.2,24.3
127,1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois","Census Tract 803, Cook County, Illinois",3540,1366,,87191.0,3.4,0.0,14.3,0.0,0.0,0.0,0.0,82.4,0.0,1.1,0.0,1.3,0.0,7.8,18.0,27.5,25.5,18.8
128,1400000US17031080400,17031080400,"Census Tract 804, Cook County, Illinois","Census Tract 804, Cook County, Illinois",2023,823,,40955.0,36.0,0.0,1.9,0.0,0.0,2.2,8.1,51.8,0.0,0.0,2.9,3.4,12.2,10.8,5.6,31.6,1.7,31.8
129,1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois","Census Tract 810, Cook County, Illinois",4615,1457,,49234.0,5.0,0.0,12.9,0.0,0.0,0.7,1.4,80.0,0.0,1.3,5.4,4.8,2.7,12.4,14.3,13.6,25.3,20.1
130,1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois","Census Tract 811, Cook County, Illinois",2820,1238,,66902.0,2.3,0.0,3.7,0.0,3.3,5.2,21.0,67.9,2.1,5.3,0.0,1.1,7.4,5.5,11.1,42.6,9.6,15.4
131,1400000US17031081201,17031081201,"Census Tract 812.01, Cook County, Illinois","Census Tract 812.01, Cook County, Illinois",2720,1111,,72826.0,0.8,0.0,25.7,0.0,1.7,1.7,6.5,65.3,0.8,0.0,0.0,0.0,9.1,15.1,15.7,18.2,5.8,35.4
132,1400000US17031081202,17031081202,"Census Tract 812.02, Cook County, Illinois","Census Tract 812.02, Cook County, Illinois",1651,282,,70991.0,5.3,0.0,13.8,0.0,3.9,0.0,18.4,62.4,0.0,0.0,0.0,0.0,10.3,18.4,7.4,18.1,22.0,23.8
133,1400000US17031081300,17031081300,"Census Tract 813, Cook County, Illinois","Census Tract 813, Cook County, Illinois",2642,630,,72550.0,2.7,0.0,14.8,0.0,0.0,3.5,2.7,76.3,0.0,0.0,8.6,4.0,0.5,13.2,9.8,31.3,13.5,19.2
134,1400000US17031081401,17031081401,"Census Tract 814.01, Cook County, Illinois","Census Tract 814.01, Cook County, Illinois",1300,260,,73125.0,0.0,0.0,6.9,0.0,0.0,24.6,7.3,61.2,0.0,0.0,0.0,0.0,3.8,12.3,22.7,38.1,19.6,3.5
135,1400000US17031081402,17031081402,"Census Tract 814.02, Cook County, Illinois","Census Tract 814.02, Cook County, Illinois",2887,539,,93327.0,6.7,0.0,37.1,0.0,10.4,6.7,10.4,39.1,0.0,0.0,0.0,0.0,3.3,27.1,8.3,19.9,27.5,13.9
136,1400000US17031081403,17031081403,"Census Tract 814.03, Cook County, Illinois","Census Tract 814.03, Cook County, Illinois",5309,761,,87151.0,13.0,0.0,33.4,0.0,0.0,0.0,3.9,49.7,4.7,0.0,5.3,2.9,6.6,17.3,13.5,18.4,25.0,6.3
137,1400000US17031081500,17031081500,"Census Tract 815, Cook County, Illinois","Census Tract 815, Cook County, Illinois",3143,449,,78422.0,0.0,0.0,40.3,0.0,6.5,0.0,6.5,53.2,0.0,4.0,0.0,4.7,1.6,4.2,11.8,21.4,24.5,27.8
138,1400000US17031081600,17031081600,"Census Tract 816, Cook County, Illinois","Census Tract 816, Cook County, Illinois",2705,541,,88449.0,2.4,0.0,29.8,0.0,0.0,3.0,8.3,59.0,0.0,0.0,0.0,2.8,5.5,5.0,9.2,28.1,30.9,18.5
139,1400000US17031081700,17031081700,"Census Tract 817, Cook County, Illinois","Census Tract 817, Cook County, Illinois",2776,521,,78382.0,3.5,0.0,13.1,0.0,0.0,3.1,7.9,75.6,0.0,0.0,0.0,0.0,0.0,15.7,5.8,30.3,15.5,32.6
140,1400000US17031081800,17031081800,"Census Tract 818, Cook County, Illinois","Census Tract 818, Cook County, Illinois",7325,1035,,86855.0,2.4,0.0,0.0,0.0,0.0,0.0,7.5,90.0,3.0,1.5,0.0,2.7,7.5,9.6,18.6,27.0,17.1,13.0
141,1400000US17031081900,17031081900,"Census Tract 819, Cook County, Illinois","Census Tract 819, Cook County, Illinois",557,88,,79750.0,78.4,0.0,4.5,0.0,5.7,0.0,5.7,11.4,0.0,20.5,0.0,0.0,4.5,14.8,5.7,23.9,0.0,30.7
142,1400000US17031090100,17031090100,"Census Tract 901, Cook County, Illinois","Census Tract 901, Cook County, Illinois",1847,151,49.8,66005.0,11.9,0.0,0.0,0.0,0.0,0.0,17.9,70.2,0.0,0.0,0.0,0.0,0.0,37.1,22.5,19.2,0.0,21.2
143,1400000US17031090200,17031090200,"Census Tract 902, Cook County, Illinois","Census Tract 902, Cook County, Illinois",3803,512,,61360.0,0.0,0.0,2.5,0.0,0.0,8.2,2.5,86.7,0.0,0.0,0.0,15.0,15.6,18.6,20.1,19.9,10.7,0.0
144,1400000US17031090300,17031090300,"Census Tract 903, Cook County, Illinois","Census Tract 903, Cook County, Illinois",740,80,,60511.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,93.8,0.0,0.0,0.0,5.0,0.0,32.5,22.5,21.3,12.5,6.3
145,1400000US17031100100,17031100100,"Census Tract 1001, Cook County, Illinois","Census Tract 1001, Cook County, Illinois",2502,327,,50861.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,95.4,0.0,5.8,9.8,10.1,0.0,47.7,17.7,8.9,0.0,0.0
146,1400000US17031100200,17031100200,"Census Tract 1002, Cook County, Illinois","Census Tract 1002, Cook County, Illinois",3743,423,,44083.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.0,11.3,21.0,34.8,7.8,6.9,0.0,18.2
147,1400000US17031100300,17031100300,"Census Tract 1003, Cook County, Illinois","Census Tract 1003, Cook County, Illinois",2826,276,,50658.0,0.0,0.0,17.8,0.0,0.0,25.4,0.0,56.9,0.0,0.0,0.0,2.2,36.2,17.4,28.6,0.0,8.3,7.2
148,1400000US17031100400,17031100400,"Census Tract 1004, Cook County, Illinois","Census Tract 1004, Cook County, Illinois",1584,120,,54792.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,50.8,0.0,7.5,1.7,0.0,15.8,25.8,35.8,13.3,0.0,0.0
149,1400000US17031100500,17031100500,"Census Tract 1005, Cook County, Illinois","Census Tract 1005, Cook County, Illinois",2729,298,,59854.0,0.3,0.0,7.0,8.4,0.0,0.0,1.0,83.2,13.4,0.0,0.0,0.0,8.4,10.4,5.4,29.5,7.7,25.2
150,1400000US17031100600,17031100600,"Census Tract 1006, Cook County, Illinois","Census Tract 1006, Cook County, Illinois",2512,249,,46209.0,0.0,0.0,4.0,0.0,4.4,6.0,17.7,72.3,0.0,0.0,7.6,12.4,4.0,30.9,8.4,10.0,4.4,22.1
151,1400000US17031100700,17031100700,"Census Tract 1007, Cook County, Illinois","Census Tract 1007, Cook County, Illinois",2482,209,,49727.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,96.7,7.7,4.8,0.0,15.3,5.3,23.0,13.4,7.7,0.0,23.0
152,1400000US17031110100,17031110100,"Census Tract 1101, Cook County, Illinois","Census Tract 1101, Cook County, Illinois",2412,410,,50442.0,3.2,0.0,2.9,0.0,8.8,0.0,17.8,76.1,0.0,0.0,0.0,10.5,21.5,5.1,23.7,13.2,0.0,26.1
153,1400000US17031110200,17031110200,"Census Tract 1102, Cook County, Illinois","Census Tract 1102, Cook County, Illinois",1572,133,,48596.0,0.0,0.0,21.8,0.0,0.0,0.0,21.8,56.4,0.0,0.0,12.0,15.8,4.5,10.5,28.6,19.5,0.0,9.0
154,1400000US17031110300,17031110300,"Census Tract 1103, Cook County, Illinois","Census Tract 1103, Cook County, Illinois",2800,501,,47544.0,0.0,0.0,11.6,0.0,4.6,0.0,17.2,71.3,0.0,0.0,0.0,2.0,9.0,16.4,20.8,32.1,9.4,10.4
155,1400000US17031110400,17031110400,"Census Tract 1104, Cook County, Illinois","Census Tract 1104, Cook County, Illinois",2357,405,50.3,41056.0,0.0,0.0,10.6,0.0,8.4,0.0,28.9,60.5,3.5,0.0,6.9,9.6,1.7,26.7,26.2,20.2,0.0,5.2
156,1400000US17031110501,17031110501,"Census Tract 1105.01, Cook County, Illinois","Census Tract 1105.01, Cook County, Illinois",2771,694,,40814.0,2.4,0.0,10.4,0.0,6.9,4.8,25.1,60.7,4.3,0.0,4.9,10.8,2.7,20.0,11.7,30.7,5.9,8.9
157,1400000US17031110502,17031110502,"Census Tract 1105.02, Cook County, Illinois","Census Tract 1105.02, Cook County, Illinois",1783,607,,36603.0,5.3,0.0,4.0,0.0,11.5,0.0,22.2,68.5,1.5,19.4,2.6,7.9,2.0,10.5,18.0,9.1,1.0,28.0
158,1400000US17031120100,17031120100,"Census Tract 1201, Cook County, Illinois","Census Tract 1201, Cook County, Illinois",1824,359,,67895.0,0.0,0.0,5.0,0.0,2.8,2.8,5.8,86.4,0.0,0.0,0.0,13.9,12.0,24.8,20.3,8.9,6.7,13.4
159,1400000US17031120200,17031120200,"Census Tract 1202, Cook County, Illinois","Census Tract 1202, Cook County, Illinois",2255,226,,63558.0,2.7,0.0,14.2,0.0,0.0,0.0,0.0,83.2,0.0,4.0,14.6,0.0,15.9,8.8,24.8,18.6,6.2,7.1
160,1400000US17031120300,17031120300,"Census Tract 1203, Cook County, Illinois","Census Tract 1203, Cook County, Illinois",3244,217,,63194.0,0.0,0.0,15.7,0.0,11.1,0.0,18.0,66.4,0.0,0.0,0.0,6.9,7.8,37.8,6.5,33.2,0.0,7.8
161,1400000US17031120400,17031120400,"Census Tract 1204, Cook County, Illinois","Census Tract 1204, Cook County, Illinois",1765,447,,45516.0,0.0,0.0,25.7,0.0,13.4,0.0,19.7,54.6,2.9,13.4,2.7,0.0,8.9,11.4,19.0,22.4,4.9,14.3
162,1400000US17031130100,17031130100,"Census Tract 1301, Cook County, Illinois","Census Tract 1301, Cook County, Illinois",1761,260,,32835.0,6.9,0.0,43.5,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0,4.6,6.9,34.6,16.5,25.0,0.0,12.3
163,1400000US17031130200,17031130200,"Census Tract 1302, Cook County, Illinois","Census Tract 1302, Cook County, Illinois",838,157,,51724.0,5.1,0.0,23.6,0.0,12.1,0.0,17.2,54.1,0.0,3.8,3.8,8.9,10.8,12.7,25.5,34.4,0.0,0.0
164,1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois","Census Tract 1303, Cook County, Illinois",2455,362,52.4,32231.0,11.6,0.0,14.4,0.0,6.6,3.3,35.1,35.6,1.9,0.0,0.0,4.1,12.2,20.7,6.6,11.3,8.6,34.5
165,1400000US17031140100,17031140100,"Census Tract 1401, Cook County, Illinois","Census Tract 1401, Cook County, Illinois",1684,744,,25811.0,18.1,1.1,10.8,0.0,7.8,4.2,41.3,29.8,3.0,3.5,1.5,3.0,4.3,18.8,6.6,20.8,3.1,35.5
166,1400000US17031140200,17031140200,"Census Tract 1402, Cook County, Illinois","Census Tract 1402, Cook County, Illinois",3271,1206,48.9,22349.0,3.8,0.0,13.8,3.4,12.6,2.3,46.8,30.6,3.5,0.7,0.9,5.2,8.8,26.5,13.2,16.3,4.3,20.7
167,1400000US17031140301,17031140301,"Census Tract 1403.01, Cook County, Illinois","Census Tract 1403.01, Cook County, Illinois",1286,553,45.4,21603.0,1.8,1.1,20.1,0.0,19.7,0.5,70.2,8.0,14.1,10.5,7.4,3.6,4.0,9.4,2.7,3.1,5.2,40.0
168,1400000US17031140302,17031140302,"Census Tract 1403.02, Cook County, Illinois","Census Tract 1403.02, Cook County, Illinois",1945,430,49.3,39004.0,9.1,0.0,14.9,0.0,13.0,2.8,30.5,45.6,4.7,2.3,0.0,0.0,13.7,38.4,10.5,17.2,2.8,10.5
169,1400000US17031140400,17031140400,"Census Tract 1404, Cook County, Illinois","Census Tract 1404, Cook County, Illinois",3462,738,54.1,37500.0,0.0,0.0,30.1,0.0,12.6,0.0,33.3,36.6,3.8,6.4,0.0,0.0,8.9,11.9,4.9,34.7,4.3,25.1
170,1400000US17031140500,17031140500,"Census Tract 1405, Cook County, Illinois","Census Tract 1405, Cook County, Illinois",1759,384,,32298.0,5.7,0.0,19.8,0.0,3.9,0.0,41.1,33.3,12.0,18.2,2.1,3.1,6.5,9.1,6.5,13.8,3.9,24.7
171,1400000US17031140601,17031140601,"Census Tract 1406.01, Cook County, Illinois","Census Tract 1406.01, Cook County, Illinois",1322,261,,25266.0,5.4,0.0,18.4,0.0,23.0,0.0,49.8,26.4,4.2,8.0,5.0,15.3,1.9,10.7,6.9,26.8,0.0,21.1
172,1400000US17031140602,17031140602,"Census Tract 1406.02, Cook County, Illinois","Census Tract 1406.02, Cook County, Illinois",2985,1004,,24558.0,13.1,0.0,10.0,0.0,7.7,0.0,59.5,18.5,2.1,4.2,0.5,13.6,4.4,6.2,7.1,15.7,3.1,43.1
173,1400000US17031140701,17031140701,"Census Tract 1407.01, Cook County, Illinois","Census Tract 1407.01, Cook County, Illinois",1545,621,41.0,29612.0,5.5,0.0,15.0,0.0,21.4,3.9,46.5,31.2,3.9,0.0,1.8,8.7,5.5,9.2,10.5,13.8,14.7,32.0
174,1400000US17031140702,17031140702,"Census Tract 1407.02, Cook County, Illinois","Census Tract 1407.02, Cook County, Illinois",3286,902,47.8,30053.0,3.5,0.0,2.2,0.0,15.5,2.3,56.9,37.4,6.0,0.0,4.7,7.3,7.5,7.2,7.2,18.7,6.0,35.4
175,1400000US17031140800,17031140800,"Census Tract 1408, Cook County, Illinois","Census Tract 1408, Cook County, Illinois",4089,1763,45.9,37054.0,7.4,0.0,10.4,0.0,8.8,0.0,33.7,47.4,6.4,4.9,0.0,5.0,2.2,17.2,13.0,17.4,3.2,30.7
176,1400000US17031150200,17031150200,"Census Tract 1502, Cook County, Illinois","Census Tract 1502, Cook County, Illinois",4370,947,,40178.0,2.1,3.0,7.8,0.0,4.5,11.2,22.4,62.7,0.0,2.0,7.5,10.0,3.8,10.5,9.5,16.3,7.5,32.9
177,1400000US17031150300,17031150300,"Census Tract 1503, Cook County, Illinois","Census Tract 1503, Cook County, Illinois",4196,830,,47588.0,3.0,0.0,0.0,0.0,6.5,3.9,36.1,60.8,0.0,2.5,0.0,11.6,17.2,14.2,14.5,8.7,1.2,30.1
178,1400000US17031150401,17031150401,"Census Tract 1504.01, Cook County, Illinois","Census Tract 1504.01, Cook County, Illinois",2514,396,52.4,40198.0,0.0,2.5,3.3,0.0,0.0,7.6,34.3,59.8,0.0,2.3,0.0,11.9,3.8,5.8,4.8,23.0,0.0,48.5
179,1400000US17031150402,17031150402,"Census Tract 1504.02, Cook County, Illinois","Census Tract 1504.02, Cook County, Illinois",2124,371,,33975.0,0.0,0.0,11.9,0.0,8.6,0.0,33.2,55.0,10.2,0.0,2.2,6.5,0.0,10.5,9.7,34.8,6.5,19.7
180,1400000US17031150501,17031150501,"Census Tract 1505.01, Cook County, Illinois","Census Tract 1505.01, Cook County, Illinois",2066,402,,39769.0,5.2,0.0,2.2,0.0,29.6,0.0,41.8,50.7,0.0,0.0,0.0,5.0,4.2,24.4,10.4,6.2,13.7,36.1
181,1400000US17031150502,17031150502,"Census Tract 1505.02, Cook County, Illinois","Census Tract 1505.02, Cook County, Illinois",1815,188,,41022.0,0.0,0.0,12.2,0.0,25.0,0.0,37.2,50.5,10.1,19.7,0.0,8.0,0.0,31.4,3.7,9.0,0.0,18.1
182,1400000US17031150600,17031150600,"Census Tract 1506, Cook County, Illinois","Census Tract 1506, Cook County, Illinois",2072,353,,34423.0,0.0,0.0,7.4,0.0,26.6,0.0,45.6,47.0,0.0,2.5,15.0,9.1,4.8,18.7,12.2,0.0,0.0,37.7
183,1400000US17031150700,17031150700,"Census Tract 1507, Cook County, Illinois","Census Tract 1507, Cook County, Illinois",2182,405,50.5,40065.0,0.0,0.0,5.2,0.0,13.8,0.0,30.6,64.2,12.6,4.0,3.5,17.5,9.9,9.9,14.6,6.2,6.9,15.1
184,1400000US17031150800,17031150800,"Census Tract 1508, Cook County, Illinois","Census Tract 1508, Cook County, Illinois",2852,628,,31417.0,0.0,0.0,4.1,0.0,32.5,0.0,63.1,32.8,21.7,9.6,18.2,3.2,10.4,19.9,7.3,5.1,2.4,2.4
185,1400000US17031151001,17031151001,"Census Tract 1510.01, Cook County, Illinois","Census Tract 1510.01, Cook County, Illinois",1220,157,,31806.0,0.0,0.0,0.0,0.0,24.2,0.0,55.4,44.6,0.0,7.0,0.0,3.2,12.1,1.9,10.8,21.0,0.0,43.9
186,1400000US17031151002,17031151002,"Census Tract 1510.02, Cook County, Illinois","Census Tract 1510.02, Cook County, Illinois",2278,425,,30533.0,4.9,0.0,7.3,0.0,48.2,0.0,71.1,12.9,3.5,6.6,4.9,12.2,6.8,24.5,3.3,13.2,0.0,24.9
187,1400000US17031151100,17031151100,"Census Tract 1511, Cook County, Illinois","Census Tract 1511, Cook County, Illinois",2899,573,,29649.0,0.0,0.0,7.9,0.0,19.9,0.0,56.7,35.4,13.8,6.3,7.5,9.1,1.7,16.8,14.7,1.9,0.0,28.3
188,1400000US17031151200,17031151200,"Census Tract 1512, Cook County, Illinois","Census Tract 1512, Cook County, Illinois",1897,214,,34065.0,0.0,0.0,6.5,0.0,29.4,0.0,48.6,44.9,11.2,0.0,14.0,16.4,4.7,23.8,8.4,9.3,0.0,12.1
189,1400000US17031160100,17031160100,"Census Tract 1601, Cook County, Illinois","Census Tract 1601, Cook County, Illinois",1261,321,,42868.0,1.6,0.0,9.3,0.0,9.0,4.7,39.9,44.5,5.3,0.0,0.0,8.7,2.5,12.8,20.2,8.7,16.5,25.2
190,1400000US17031160200,17031160200,"Census Tract 1602, Cook County, Illinois","Census Tract 1602, Cook County, Illinois",1667,385,,44240.0,3.6,0.0,12.7,0.0,3.4,0.0,12.2,74.8,0.3,0.0,2.6,9.6,6.0,19.2,11.9,14.5,16.9,19.0
191,1400000US17031160300,17031160300,"Census Tract 1603, Cook County, Illinois","Census Tract 1603, Cook County, Illinois",2233,887,,42106.0,2.7,0.0,14.2,0.0,1.6,7.0,15.1,62.3,8.8,1.1,4.4,15.0,7.9,15.1,7.0,15.8,4.4,20.5
192,1400000US17031160400,17031160400,"Census Tract 1604, Cook County, Illinois","Census Tract 1604, Cook County, Illinois",2397,533,,33130.0,16.3,0.0,18.6,0.0,1.9,0.0,20.5,44.7,3.4,0.0,4.3,6.6,15.9,8.6,9.2,17.4,11.6,22.9
193,1400000US17031160501,17031160501,"Census Tract 1605.01, Cook County, Illinois","Census Tract 1605.01, Cook County, Illinois",2094,795,,27487.0,6.9,0.0,7.5,0.0,4.0,2.4,58.5,24.7,3.0,0.0,6.7,9.4,7.2,14.2,5.3,14.0,0.0,40.3
194,1400000US17031160502,17031160502,"Census Tract 1605.02, Cook County, Illinois","Census Tract 1605.02, Cook County, Illinois",1962,445,,34762.0,1.1,0.0,7.0,0.0,11.2,4.7,70.8,21.1,7.4,4.5,2.0,17.8,1.1,7.2,14.6,19.3,0.0,26.1
195,1400000US17031160601,17031160601,"Census Tract 1606.01, Cook County, Illinois","Census Tract 1606.01, Cook County, Illinois",2117,606,,35154.0,7.3,0.0,10.1,0.0,5.3,1.7,36.6,44.4,0.0,0.0,0.0,3.0,9.1,23.6,21.8,22.3,0.0,20.3
196,1400000US17031160602,17031160602,"Census Tract 1606.02, Cook County, Illinois","Census Tract 1606.02, Cook County, Illinois",2084,539,,33281.0,5.8,0.0,7.6,3.5,1.5,1.7,45.1,38.0,14.8,1.5,0.0,5.6,9.5,13.5,8.2,17.1,0.0,29.9
197,1400000US17031160700,17031160700,"Census Tract 1607, Cook County, Illinois","Census Tract 1607, Cook County, Illinois",3396,927,,36687.0,3.7,0.0,18.7,0.0,10.1,1.7,39.4,40.2,8.0,0.0,0.0,4.1,6.6,8.7,22.0,19.4,11.2,20.0
