,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome
543,1400000US17031600400,17031600400,"Census Tract 6004, Cook County, Illinois","Census Tract 6004, Cook County, Illinois",2225,527,37.4,23663.0
544,1400000US17031600600,17031600600,"Census Tract 6006, Cook County, Illinois","Census Tract 6006, Cook County, Illinois",1425,489,,22091.0
545,1400000US17031600700,17031600700,"Census Tract 6007, Cook County, Illinois","Census Tract 6007, Cook County, Illinois",1172,351,,31432.0
546,1400000US17031600900,17031600900,"Census Tract 6009, Cook County, Illinois","Census Tract 6009, Cook County, Illinois",1919,451,44.1,33092.0
547,1400000US17031610300,17031610300,"Census Tract 6103, Cook County, Illinois","Census Tract 6103, Cook County, Illinois",2152,389,,20462.0
548,1400000US17031610400,17031610400,"Census Tract 6104, Cook County, Illinois","Census Tract 6104, Cook County, Illinois",775,125,,20324.0
549,1400000US17031610800,17031610800,"Census Tract 6108, Cook County, Illinois","Census Tract 6108, Cook County, Illinois",721,70,,40417.0
550,1400000US17031611000,17031611000,"Census Tract 6110, Cook County, Illinois","Census Tract 6110, Cook County, Illinois",230,44,,17643.0
551,1400000US17031611100,17031611100,"Census Tract 6111, Cook County, Illinois","Census Tract 6111, Cook County, Illinois",800,185,,22176.0
552,1400000US17031611200,17031611200,"Census Tract 6112, Cook County, Illinois","Census Tract 6112, Cook County, Illinois",790,211,,18651.0
553,1400000US17031611300,17031611300,"Census Tract 6113, Cook County, Illinois","Census Tract 6113, Cook County, Illinois",972,129,,21340.0
554,1400000US17031611400,17031611400,"Census Tract 6114, Cook County, Illinois","Census Tract 6114, Cook County, Illinois",1289,291,,18704.0
555,1400000US17031611500,17031611500,"Census Tract 6115, Cook County, Illinois","Census Tract 6115, Cook County, Illinois",1068,155,,22042.0
556,1400000US17031611600,17031611600,"Census Tract 6116, Cook County, Illinois","Census Tract 6116, Cook County, Illinois",573,87,28.3,28105.0
557,1400000US17031611700,17031611700,"Census Tract 6117, Cook County, Illinois","Census Tract 6117, Cook County, Illinois",494,96,,23915.0
558,1400000US17031611800,17031611800,"Census Tract 6118, Cook County, Illinois","Census Tract 6118, Cook County, Illinois",832,269,,20903.0
559,1400000US17031611900,17031611900,"Census Tract 6119, Cook County, Illinois","Census Tract 6119, Cook County, Illinois",537,208,,21078.0
560,1400000US17031612000,17031612000,"Census Tract 6120, Cook County, Illinois","Census Tract 6120, Cook County, Illinois",439,219,,26217.0
561,1400000US17031612100,17031612100,"Census Tract 6121, Cook County, Illinois","Census Tract 6121, Cook County, Illinois",252,92,46.7,25341.0
562,1400000US17031620100,17031620100,"Census Tract 6201, Cook County, Illinois","Census Tract 6201, Cook County, Illinois",1954,410,,27895.0
563,1400000US17031620200,17031620200,"Census Tract 6202, Cook County, Illinois","Census Tract 6202, Cook County, Illinois",1192,248,,31494.0
564,1400000US17031620300,17031620300,"Census Tract 6203, Cook County, Illinois","Census Tract 6203, Cook County, Illinois",3103,385,,30673.0
565,1400000US17031620400,17031620400,"Census Tract 6204, Cook County, Illinois","Census Tract 6204, Cook County, Illinois",1868,508,39.3,32813.0
566,1400000US17031630100,17031630100,"Census Tract 6301, Cook County, Illinois","Census Tract 6301, Cook County, Illinois",373,89,,26728.0
567,1400000US17031630200,17031630200,"Census Tract 6302, Cook County, Illinois","Census Tract 6302, Cook County, Illinois",805,180,,23887.0
568,1400000US17031630300,17031630300,"Census Tract 6303, Cook County, Illinois","Census Tract 6303, Cook County, Illinois",2225,491,,21788.0
569,1400000US17031630400,17031630400,"Census Tract 6304, Cook County, Illinois","Census Tract 6304, Cook County, Illinois",2778,582,42.6,21508.0
570,1400000US17031630500,17031630500,"Census Tract 6305, Cook County, Illinois","Census Tract 6305, Cook County, Illinois",2892,431,,21960.0
571,1400000US17031630800,17031630800,"Census Tract 6308, Cook County, Illinois","Census Tract 6308, Cook County, Illinois",2919,755,45.4,24128.0
572,1400000US17031630900,17031630900,"Census Tract 6309, Cook County, Illinois","Census Tract 6309, Cook County, Illinois",2119,157,44.0,24935.0
573,1400000US17031640100,17031640100,"Census Tract 6401, Cook County, Illinois","Census Tract 6401, Cook County, Illinois",790,188,,31994.0
574,1400000US17031640300,17031640300,"Census Tract 6403, Cook County, Illinois","Census Tract 6403, Cook County, Illinois",3202,382,,41283.0
575,1400000US17031640400,17031640400,"Census Tract 6404, Cook County, Illinois","Census Tract 6404, Cook County, Illinois",1766,277,,36528.0
576,1400000US17031640500,17031640500,"Census Tract 6405, Cook County, Illinois","Census Tract 6405, Cook County, Illinois",1907,261,,45699.0
577,1400000US17031640600,17031640600,"Census Tract 6406, Cook County, Illinois","Census Tract 6406, Cook County, Illinois",1866,205,,31875.0
578,1400000US17031640700,17031640700,"Census Tract 6407, Cook County, Illinois","Census Tract 6407, Cook County, Illinois",1381,202,,33709.0
579,1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois","Census Tract 6408, Cook County, Illinois",821,177,,33720.0
580,1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois","Census Tract 6501, Cook County, Illinois",1786,340,,19465.0
581,1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois","Census Tract 6502, Cook County, Illinois",3026,363,,30132.0
582,1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois","Census Tract 6503.01, Cook County, Illinois",2328,387,,34455.0
583,1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois","Census Tract 6503.02, Cook County, Illinois",1881,262,,25981.0
584,1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois","Census Tract 6504, Cook County, Illinois",2719,391,,27724.0
585,1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois","Census Tract 6505, Cook County, Illinois",1829,276,,35396.0
586,1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois","Census Tract 6603.01, Cook County, Illinois",553,151,,19134.0
587,1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois","Census Tract 6603.02, Cook County, Illinois",1978,509,54.0,21556.0
588,1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois","Census Tract 6604, Cook County, Illinois",2579,290,,24442.0
589,1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois","Census Tract 6605, Cook County, Illinois",1769,361,,23158.0
590,1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois","Census Tract 6606, Cook County, Illinois",2144,607,,25073.0
591,1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois","Census Tract 6607, Cook County, Illinois",703,113,,22226.0
592,1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois","Census Tract 6608, Cook County, Illinois",2091,446,,23498.0
593,1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois","Census Tract 6609, Cook County, Illinois",1407,391,,22617.0
594,1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois","Census Tract 6610, Cook County, Illinois",1658,329,,28259.0
595,1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois","Census Tract 6611, Cook County, Illinois",2716,494,,25052.0
596,1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois","Census Tract 6701, Cook County, Illinois",403,129,,21716.0
597,1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois","Census Tract 6702, Cook County, Illinois",291,79,,30795.0
598,1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois","Census Tract 6703, Cook County, Illinois",379,144,,15981.0
599,1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois","Census Tract 6704, Cook County, Illinois",487,163,,22352.0
600,1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois","Census Tract 6705, Cook County, Illinois",294,84,,20208.0
601,1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois","Census Tract 6706, Cook County, Illinois",206,67,,26042.0
602,1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois","Census Tract 6707, Cook County, Illinois",357,58,,30689.0
603,1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois","Census Tract 6708, Cook County, Illinois",308,117,,28813.0
604,1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois","Census Tract 6709, Cook County, Illinois",426,120,,35000.0
605,1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois","Census Tract 6711, Cook County, Illinois",227,37,,28625.0
606,1400000US17031671200,17031671200,"Census Tract 6712, Cook County, Illinois","Census Tract 6712, Cook County, Illinois",221,99,,15462.0
607,1400000US17031671300,17031671300,"Census Tract 6713, Cook County, Illinois","Census Tract 6713, Cook County, Illinois",603,218,,23074.0
608,1400000US17031671400,17031671400,"Census Tract 6714, Cook County, Illinois","Census Tract 6714, Cook County, Illinois",335,72,,23977.0
609,1400000US17031671500,17031671500,"Census Tract 6715, Cook County, Illinois","Census Tract 6715, Cook County, Illinois",704,190,,22083.0
610,1400000US17031671600,17031671600,"Census Tract 6716, Cook County, Illinois","Census Tract 6716, Cook County, Illinois",569,150,,21016.0
611,1400000US17031671800,17031671800,"Census Tract 6718, Cook County, Illinois","Census Tract 6718, Cook County, Illinois",340,151,,25698.0
612,1400000US17031671900,17031671900,"Census Tract 6719, Cook County, Illinois","Census Tract 6719, Cook County, Illinois",400,32,,21793.0
613,1400000US17031672000,17031672000,"Census Tract 6720, Cook County, Illinois","Census Tract 6720, Cook County, Illinois",1225,357,,31474.0
614,1400000US17031680500,17031680500,"Census Tract 6805, Cook County, Illinois","Census Tract 6805, Cook County, Illinois",283,96,52.0,19395.0
615,1400000US17031680600,17031680600,"Census Tract 6806, Cook County, Illinois","Census Tract 6806, Cook County, Illinois",331,121,,16186.0
616,1400000US17031680900,17031680900,"Census Tract 6809, Cook County, Illinois","Census Tract 6809, Cook County, Illinois",769,318,,25945.0
617,1400000US17031681000,17031681000,"Census Tract 6810, Cook County, Illinois","Census Tract 6810, Cook County, Illinois",648,293,,18145.0
618,1400000US17031681100,17031681100,"Census Tract 6811, Cook County, Illinois","Census Tract 6811, Cook County, Illinois",665,398,,25388.0
619,1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois","Census Tract 6812, Cook County, Illinois",685,262,,23995.0
620,1400000US17031681300,17031681300,"Census Tract 6813, Cook County, Illinois","Census Tract 6813, Cook County, Illinois",535,220,,19844.0
621,1400000US17031681400,17031681400,"Census Tract 6814, Cook County, Illinois","Census Tract 6814, Cook County, Illinois",648,265,,35682.0
622,1400000US17031690300,17031690300,"Census Tract 6903, Cook County, Illinois","Census Tract 6903, Cook County, Illinois",660,293,,25714.0
623,1400000US17031690400,17031690400,"Census Tract 6904, Cook County, Illinois","Census Tract 6904, Cook County, Illinois",1275,425,,18170.0
624,1400000US17031690500,17031690500,"Census Tract 6905, Cook County, Illinois","Census Tract 6905, Cook County, Illinois",302,201,,21500.0
625,1400000US17031690900,17031690900,"Census Tract 6909, Cook County, Illinois","Census Tract 6909, Cook County, Illinois",1400,474,,22285.0
626,1400000US17031691000,17031691000,"Census Tract 6910, Cook County, Illinois","Census Tract 6910, Cook County, Illinois",1163,355,,38090.0
627,1400000US17031691100,17031691100,"Census Tract 6911, Cook County, Illinois","Census Tract 6911, Cook County, Illinois",840,386,,21667.0
628,1400000US17031691200,17031691200,"Census Tract 6912, Cook County, Illinois","Census Tract 6912, Cook County, Illinois",1037,407,,20651.0
629,1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois","Census Tract 6913, Cook County, Illinois",870,265,49.7,31500.0
630,1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois","Census Tract 6914, Cook County, Illinois",1210,313,,20250.0
631,1400000US17031691500,17031691500,"Census Tract 6915, Cook County, Illinois","Census Tract 6915, Cook County, Illinois",550,255,,31635.0
632,1400000US17031700100,17031700100,"Census Tract 7001, Cook County, Illinois","Census Tract 7001, Cook County, Illinois",1590,236,,35256.0
633,1400000US17031700200,17031700200,"Census Tract 7002, Cook County, Illinois","Census Tract 7002, Cook County, Illinois",2596,261,,31310.0
634,1400000US17031700301,17031700301,"Census Tract 7003.01, Cook County, Illinois","Census Tract 7003.01, Cook County, Illinois",2768,298,,28208.0
635,1400000US17031700302,17031700302,"Census Tract 7003.02, Cook County, Illinois","Census Tract 7003.02, Cook County, Illinois",2459,243,,35812.0
636,1400000US17031700401,17031700401,"Census Tract 7004.01, Cook County, Illinois","Census Tract 7004.01, Cook County, Illinois",2796,472,,37633.0
637,1400000US17031700402,17031700402,"Census Tract 7004.02, Cook County, Illinois","Census Tract 7004.02, Cook County, Illinois",1819,314,,35382.0
638,1400000US17031700501,17031700501,"Census Tract 7005.01, Cook County, Illinois","Census Tract 7005.01, Cook County, Illinois",3396,694,,33641.0
639,1400000US17031700502,17031700502,"Census Tract 7005.02, Cook County, Illinois","Census Tract 7005.02, Cook County, Illinois",1339,259,,53634.0
640,1400000US17031710100,17031710100,"Census Tract 7101, Cook County, Illinois","Census Tract 7101, Cook County, Illinois",291,79,,31420.0
641,1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois","Census Tract 7102, Cook County, Illinois",1669,640,,25200.0
642,1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois","Census Tract 7103, Cook County, Illinois",381,138,,27007.0
643,1400000US17031710400,17031710400,"Census Tract 7104, Cook County, Illinois","Census Tract 7104, Cook County, Illinois",1742,392,,29643.0
644,1400000US17031710500,17031710500,"Census Tract 7105, Cook County, Illinois","Census Tract 7105, Cook County, Illinois",1598,526,,23171.0
645,1400000US17031710600,17031710600,"Census Tract 7106, Cook County, Illinois","Census Tract 7106, Cook County, Illinois",572,124,,28548.0
646,1400000US17031710700,17031710700,"Census Tract 7107, Cook County, Illinois","Census Tract 7107, Cook County, Illinois",1183,399,,31152.0
647,1400000US17031710800,17031710800,"Census Tract 7108, Cook County, Illinois","Census Tract 7108, Cook County, Illinois",1669,278,,35906.0
648,1400000US17031710900,17031710900,"Census Tract 7109, Cook County, Illinois","Census Tract 7109, Cook County, Illinois",592,217,,30167.0
649,1400000US17031711000,17031711000,"Census Tract 7110, Cook County, Illinois","Census Tract 7110, Cook County, Illinois",1076,350,,24878.0
650,1400000US17031711100,17031711100,"Census Tract 7111, Cook County, Illinois","Census Tract 7111, Cook County, Illinois",910,182,,34667.0
651,1400000US17031711200,17031711200,"Census Tract 7112, Cook County, Illinois","Census Tract 7112, Cook County, Illinois",2090,447,,27459.0
